topic,cntry,year,attitude,dweight
pplhlp,LU,2012,8,0
pplhlp,LU,2012,9,0
pplhlp,LU,2012,10,0
pplhlp,LU,2012,NA,0
pplhlp,LU,2014,0,0
pplhlp,LU,2014,1,0
pplhlp,LU,2014,2,0
pplhlp,LU,2014,3,0
pplhlp,LU,2014,4,0
pplhlp,LU,2014,5,0
pplhlp,LU,2014,6,0
pplhlp,LU,2014,7,0
pplhlp,LU,2014,8,0
pplhlp,LU,2014,9,0
pplhlp,LU,2014,10,0
pplhlp,LU,2014,NA,0
pplhlp,LU,2016,0,0
pplhlp,LU,2016,1,0
pplhlp,LU,2016,2,0
pplhlp,LU,2016,3,0
pplhlp,LU,2016,4,0
pplhlp,LU,2016,5,0
pplhlp,LU,2016,6,0
pplhlp,LU,2016,7,0
pplhlp,LU,2016,8,0
pplhlp,LU,2016,9,0
pplhlp,LU,2016,10,0
pplhlp,LU,2016,NA,0
pplhlp,LU,2018,0,0
pplhlp,LU,2018,1,0
pplhlp,LU,2018,2,0
pplhlp,LU,2018,3,0
pplhlp,LU,2018,4,0
pplhlp,LU,2018,5,0
pplhlp,LU,2018,6,0
pplhlp,LU,2018,7,0
pplhlp,LU,2018,8,0
pplhlp,LU,2018,9,0
pplhlp,LU,2018,10,0
pplhlp,LU,2018,NA,0
pplhlp,LV,2002,0,0
pplhlp,LV,2002,1,0
pplhlp,LV,2002,2,0
pplhlp,LV,2002,3,0
pplhlp,LV,2002,4,0
pplhlp,LV,2002,5,0
pplhlp,LV,2002,6,0
pplhlp,LV,2002,7,0
pplhlp,LV,2002,8,0
pplhlp,LV,2002,9,0
pplhlp,LV,2002,10,0
pplhlp,LV,2002,NA,0
pplhlp,LV,2004,0,0
pplhlp,LV,2004,1,0
pplhlp,LV,2004,2,0
pplhlp,LV,2004,3,0
pplhlp,LV,2004,4,0
pplhlp,LV,2004,5,0
pplhlp,LV,2004,6,0
pplhlp,LV,2004,7,0
pplhlp,LV,2004,8,0
pplhlp,LV,2004,9,0
pplhlp,LV,2004,10,0
pplhlp,LV,2004,NA,0
pplhlp,LV,2006,0,0
pplhlp,LV,2006,1,0
pplhlp,LV,2006,2,0
pplhlp,LV,2006,3,0
pplhlp,LV,2006,4,0
pplhlp,LV,2006,5,0
pplhlp,LV,2006,6,0
pplhlp,LV,2006,7,0
pplhlp,LV,2006,8,0
pplhlp,LV,2006,9,0
pplhlp,LV,2006,10,0
pplhlp,LV,2006,NA,0
pplhlp,LV,2008,0,83.3012
pplhlp,LV,2008,1,111.39620000000001
pplhlp,LV,2008,2,161.4601
pplhlp,LV,2008,3,200.0967
pplhlp,LV,2008,4,198.4224
pplhlp,LV,2008,5,388.0194
pplhlp,LV,2008,6,214.01330000000002
pplhlp,LV,2008,7,254.8178
pplhlp,LV,2008,8,205.9712
pplhlp,LV,2008,9,93.2862
pplhlp,LV,2008,10,51.8727
pplhlp,LV,2008,NA,17.3715
pplhlp,LV,2010,0,0
pplhlp,LV,2010,1,0
pplhlp,LV,2010,2,0
pplhlp,LV,2010,3,0
pplhlp,LV,2010,4,0
pplhlp,LV,2010,5,0
pplhlp,LV,2010,6,0
pplhlp,LV,2010,7,0
pplhlp,LV,2010,8,0
pplhlp,LV,2010,9,0
pplhlp,LV,2010,10,0
pplhlp,LV,2010,NA,0
pplhlp,LV,2012,0,0
pplhlp,LV,2012,1,0
pplhlp,LV,2012,2,0
pplhlp,LV,2012,3,0
pplhlp,LV,2012,4,0
pplhlp,LV,2012,5,0
pplhlp,LV,2012,6,0
pplhlp,LV,2012,7,0
pplhlp,LV,2012,8,0
pplhlp,LV,2012,9,0
pplhlp,LV,2012,10,0
pplhlp,LV,2012,NA,0
pplhlp,LV,2014,0,0
pplhlp,LV,2014,1,0
pplhlp,LV,2014,2,0
pplhlp,LV,2014,3,0
pplhlp,LV,2014,4,0
pplhlp,LV,2014,5,0
pplhlp,LV,2014,6,0
pplhlp,LV,2014,7,0
pplhlp,LV,2014,8,0
pplhlp,LV,2014,9,0
pplhlp,LV,2014,10,0
pplhlp,LV,2014,NA,0
pplhlp,LV,2016,0,0
pplhlp,LV,2016,1,0
pplhlp,LV,2016,2,0
pplhlp,LV,2016,3,0
pplhlp,LV,2016,4,0
pplhlp,LV,2016,5,0
pplhlp,LV,2016,6,0
pplhlp,LV,2016,7,0
pplhlp,LV,2016,8,0
pplhlp,LV,2016,9,0
pplhlp,LV,2016,10,0
pplhlp,LV,2016,NA,0
pplhlp,LV,2018,0,74.04105544090265
pplhlp,LV,2018,1,18.341712534427643
pplhlp,LV,2018,2,40.52899366617203
pplhlp,LV,2018,3,72.42348867654796
pplhlp,LV,2018,4,49.73354375362396
pplhlp,LV,2018,5,232.3423659205435
pplhlp,LV,2018,6,109.41751122474668
pplhlp,LV,2018,7,135.52041119337073
pplhlp,LV,2018,8,101.45070964097975
pplhlp,LV,2018,9,33.37584191560742
pplhlp,LV,2018,10,42.55936318635939
pplhlp,LV,2018,NA,8.264992654323578
pplhlp,NL,2002,0,58.3028
pplhlp,NL,2002,1,41.6448
pplhlp,NL,2002,2,120.0355
pplhlp,NL,2002,3,220.9634
pplhlp,NL,2002,4,289.0655
pplhlp,NL,2002,5,509.0494
pplhlp,NL,2002,6,408.1204
pplhlp,NL,2002,7,461.0354
pplhlp,NL,2002,8,201.3649
pplhlp,NL,2002,9,29.3965
pplhlp,NL,2002,10,21.5573
pplhlp,NL,2002,NA,3.4295999999999998
pplhlp,NL,2004,0,18.8564
pplhlp,NL,2004,1,31.087600000000002
pplhlp,NL,2004,2,107.53410000000001
pplhlp,NL,2004,3,152.8913
pplhlp,NL,2004,4,222.6354
pplhlp,NL,2004,5,403.63460000000003
pplhlp,NL,2004,6,362.3546
pplhlp,NL,2004,7,371.0176
pplhlp,NL,2004,8,159.00730000000001
pplhlp,NL,2004,9,41.7901
pplhlp,NL,2004,10,10.1926
pplhlp,NL,2004,NA,0
pplhlp,NL,2006,0,30.738
pplhlp,NL,2006,1,26.9633
pplhlp,NL,2006,2,106.2348
pplhlp,NL,2006,3,181.1917
pplhlp,NL,2006,4,255.6095
pplhlp,NL,2006,5,408.2199
pplhlp,NL,2006,6,291.201
pplhlp,NL,2006,7,378.0226
pplhlp,NL,2006,8,172.564
pplhlp,NL,2006,9,19.9527
pplhlp,NL,2006,10,15.6387
pplhlp,NL,2006,NA,2.6964
pplhlp,NL,2008,0,25.2485
pplhlp,NL,2008,1,39.8921
pplhlp,NL,2008,2,94.4289
pplhlp,NL,2008,3,153.0039
pplhlp,NL,2008,4,195.9265
pplhlp,NL,2008,5,295.9097
pplhlp,NL,2008,6,348.9308
pplhlp,NL,2008,7,407.0004
pplhlp,NL,2008,8,184.3123
pplhlp,NL,2008,9,24.2385
pplhlp,NL,2008,10,8.5845
pplhlp,NL,2008,NA,0.505
pplhlp,NL,2010,0,16.728658536585403
pplhlp,NL,2010,1,22.304878048780537
pplhlp,NL,2010,2,77.05321507760546
pplhlp,NL,2010,3,142.9539911308207
pplhlp,NL,2010,4,213.92405764966787
pplhlp,NL,2010,5,347.7533259423511
pplhlp,NL,2010,6,299.5950665188478
pplhlp,NL,2010,7,469.9232261640809
pplhlp,NL,2010,8,189.08453436807142
pplhlp,NL,2010,9,32.9503880266076
pplhlp,NL,2010,10,13.687084257206244
pplhlp,NL,2010,NA,3.0415742793791662
pplhlp,NL,2012,0,16.215655632902372
pplhlp,NL,2012,1,27.200454610029794
pplhlp,NL,2012,2,68.52422219065198
pplhlp,NL,2012,3,137.04844438130397
pplhlp,NL,2012,4,251.60420514277553
pplhlp,NL,2012,5,358.1289955959648
pplhlp,NL,2012,6,336.86716863190736
pplhlp,NL,2012,7,441.7458445801953
pplhlp,NL,2012,8,171.04901264384117
pplhlp,NL,2012,9,29.815882937917277
pplhlp,NL,2012,10,6.277027986929955
pplhlp,NL,2012,NA,0.523085665577497
pplhlp,NL,2014,0,9.500419497628158
pplhlp,NL,2014,1,14.515792470060237
pplhlp,NL,2014,2,60.139019116564775
pplhlp,NL,2014,3,134.6574610453291
pplhlp,NL,2014,4,249.92012630602648
pplhlp,NL,2014,5,362.66154070003546
pplhlp,NL,2014,6,417.6579810821451
pplhlp,NL,2014,7,450.71687141379084
pplhlp,NL,2014,8,187.19907095536607
pplhlp,NL,2014,9,20.016035337108125
pplhlp,NL,2014,10,8.015505445367292
pplhlp,NL,2014,NA,4.000176630580268
pplhlp,NL,2016,0,10.63313680887223
pplhlp,NL,2016,1,12.152156174182903
pplhlp,NL,2016,2,42.532546162605314
pplhlp,NL,2016,3,140.2561340332032
pplhlp,NL,2016,4,165.06678622961056
pplhlp,NL,2016,5,289.12004786729835
pplhlp,NL,2016,6,380.71936243772535
pplhlp,NL,2016,7,421.78108394145994
pplhlp,NL,2016,8,177.72528272867214
pplhlp,NL,2016,9,27.848690927028674
pplhlp,NL,2016,10,12.152155816555029
pplhlp,NL,2016,NA,1.012679696083068
pplhlp,NL,2018,0,7.002108514308928
pplhlp,NL,2018,1,13.107624411582945
pplhlp,NL,2018,2,57.77800428867341
pplhlp,NL,2018,3,113.64342528581619
pplhlp,NL,2018,4,171.91989350318914
pplhlp,NL,2018,5,340.3332741260528
pplhlp,NL,2018,6,303.31038385629654
pplhlp,NL,2018,7,442.1549773812294
pplhlp,NL,2018,8,191.78645467758173
pplhlp,NL,2018,9,22.8824172616005
pplhlp,NL,2018,10,7.969988942146304
pplhlp,NL,2018,NA,1.11143720149994
pplhlp,NO,2002,0,22.4238
pplhlp,NO,2002,1,22.089100000000002
pplhlp,NO,2002,2,55.680099999999996
pplhlp,NO,2002,3,137.1044
pplhlp,NO,2002,4,172.415
pplhlp,NO,2002,5,406.0003
pplhlp,NO,2002,6,310.5105
pplhlp,NO,2002,7,408.30219999999997
pplhlp,NO,2002,8,325.5483
pplhlp,NO,2002,9,107.94
pplhlp,NO,2002,10,67.9826
pplhlp,NO,2002,NA,0
pplhlp,NO,2004,0,14
pplhlp,NO,2004,1,14
pplhlp,NO,2004,2,51
pplhlp,NO,2004,3,121
pplhlp,NO,2004,4,148
pplhlp,NO,2004,5,370
pplhlp,NO,2004,6,278
pplhlp,NO,2004,7,354
pplhlp,NO,2004,8,266
pplhlp,NO,2004,9,82
pplhlp,NO,2004,10,61
pplhlp,NO,2004,NA,1
pplhlp,NO,2006,0,11
pplhlp,NO,2006,1,14
pplhlp,NO,2006,2,39
pplhlp,NO,2006,3,112
pplhlp,NO,2006,4,132
pplhlp,NO,2006,5,370
pplhlp,NO,2006,6,276
pplhlp,NO,2006,7,365
pplhlp,NO,2006,8,294
pplhlp,NO,2006,9,86
pplhlp,NO,2006,10,50
pplhlp,NO,2006,NA,1
pplhlp,NO,2008,0,5
pplhlp,NO,2008,1,10
pplhlp,NO,2008,2,44
pplhlp,NO,2008,3,101
pplhlp,NO,2008,4,128
pplhlp,NO,2008,5,324
pplhlp,NO,2008,6,243
pplhlp,NO,2008,7,341
pplhlp,NO,2008,8,245
pplhlp,NO,2008,9,67
pplhlp,NO,2008,10,41
pplhlp,NO,2008,NA,0
pplhlp,NO,2010,0,9.639491452744412
pplhlp,NO,2010,1,11.175395515909848
pplhlp,NO,2010,2,32.101250328168916
pplhlp,NO,2010,3,79.73292827840798
pplhlp,NO,2010,4,124.35646179221348
pplhlp,NO,2010,5,318.9611338429662
pplhlp,NO,2010,6,274.09459020595466
pplhlp,NO,2010,7,352.31847810839616
pplhlp,NO,2010,8,230.77789407592857
pplhlp,NO,2010,9,67.86347559989045
pplhlp,NO,2010,10,46.54892145238537
pplhlp,NO,2010,NA,1.13037245238489
pplhlp,NO,2012,0,9
pplhlp,NO,2012,1,6
pplhlp,NO,2012,2,33
pplhlp,NO,2012,3,92
pplhlp,NO,2012,4,127
pplhlp,NO,2012,5,332
pplhlp,NO,2012,6,290
pplhlp,NO,2012,7,356
pplhlp,NO,2012,8,268
pplhlp,NO,2012,9,72
pplhlp,NO,2012,10,35
pplhlp,NO,2012,NA,4
pplhlp,NO,2014,0,6.999938757188434
pplhlp,NO,2014,1,6.000402981400439
pplhlp,NO,2014,2,22.000149129021416
pplhlp,NO,2014,3,111.00054711478444
pplhlp,NO,2014,4,128.00115750764027
pplhlp,NO,2014,5,263.99939830325263
pplhlp,NO,2014,6,244.99945066493143
pplhlp,NO,2014,7,319.9989083607601
pplhlp,NO,2014,8,230.99983884444393
pplhlp,NO,2014,9,76.00111902273164
pplhlp,NO,2014,10,22.999153517030663
pplhlp,NO,2014,NA,2.999935796810848
pplhlp,NO,2016,0,8.007717072963715
pplhlp,NO,2016,1,6.03117382526398
pplhlp,NO,2016,2,40.00308132171629
pplhlp,NO,2016,3,80.0145707130432
pplhlp,NO,2016,4,113.90195667743683
pplhlp,NO,2016,5,286.2315859794617
pplhlp,NO,2016,6,240.9353049993515
pplhlp,NO,2016,7,353.003839969635
pplhlp,NO,2016,8,289.8156870007515
pplhlp,NO,2016,9,85.0315818190575
pplhlp,NO,2016,10,39.023680031299605
pplhlp,NO,2016,NA,2.999828815460201
pplhlp,NO,2018,0,7.009920835494994
pplhlp,NO,2018,1,16.027167856693257
pplhlp,NO,2018,2,28.015891492366773
pplhlp,NO,2018,3,68.06928980350492
pplhlp,NO,2018,4,111.9725039005279
pplhlp,NO,2018,5,267.8696624636649
pplhlp,NO,2018,6,240.03587955236424
pplhlp,NO,2018,7,312.96306890249235
pplhlp,NO,2018,8,226.02043199539176
pplhlp,NO,2018,9,79.95164734125137
pplhlp,NO,2018,10,47.06370961666104
pplhlp,NO,2018,NA,1.00082242488861
pplhlp,PL,2002,0,297.4361
pplhlp,PL,2002,1,267.3026
pplhlp,PL,2002,2,351.5906
pplhlp,PL,2002,3,352.0872
pplhlp,PL,2002,4,202.8772
pplhlp,PL,2002,5,330.3904
pplhlp,PL,2002,6,87.8546
pplhlp,PL,2002,7,99.6611
pplhlp,PL,2002,8,53.6873
pplhlp,PL,2002,9,21.4873
pplhlp,PL,2002,10,27.4531
pplhlp,PL,2002,NA,18.170099999999998
pplhlp,PL,2004,0,269.6615
pplhlp,PL,2004,1,215.242
pplhlp,PL,2004,2,239.5109
pplhlp,PL,2004,3,273.1401
pplhlp,PL,2004,4,165.2237
pplhlp,PL,2004,5,308.3705
pplhlp,PL,2004,6,74.6265
pplhlp,PL,2004,7,69.06569999999999
pplhlp,PL,2004,8,54.317099999999996
pplhlp,PL,2004,9,15.1486
pplhlp,PL,2004,10,21.3693
pplhlp,PL,2004,NA,10.3334
pplhlp,PL,2006,0,186.4929
pplhlp,PL,2006,1,147.44809999999998
pplhlp,PL,2006,2,256.4864
pplhlp,PL,2006,3,282.3105
pplhlp,PL,2006,4,195.4063
pplhlp,PL,2006,5,347.9235
pplhlp,PL,2006,6,92.10799999999999
pplhlp,PL,2006,7,93.6158
pplhlp,PL,2006,8,64.46719999999999
pplhlp,PL,2006,9,20.240099999999998
pplhlp,PL,2006,10,16.3917
pplhlp,PL,2006,NA,18.1058
pplhlp,PL,2008,0,127.46770000000001
pplhlp,PL,2008,1,161.228
pplhlp,PL,2008,2,235.1655
pplhlp,PL,2008,3,297.2824
pplhlp,PL,2008,4,194.0043
pplhlp,PL,2008,5,304.1211
pplhlp,PL,2008,6,102.4702
pplhlp,PL,2008,7,90.8364
pplhlp,PL,2008,8,68.4777
pplhlp,PL,2008,9,16.3199
pplhlp,PL,2008,10,12.3384
pplhlp,PL,2008,NA,9.2962
pplhlp,PL,2010,0,115.19739358916412
pplhlp,PL,2010,1,168.90836601282558
pplhlp,PL,2010,2,246.0100525998039
pplhlp,PL,2010,3,284.9534911779992
pplhlp,PL,2010,4,182.62849164929057
pplhlp,PL,2010,5,367.62528895314557
pplhlp,PL,2010,6,126.38162320292655
pplhlp,PL,2010,7,112.6220707089898
pplhlp,PL,2010,8,89.07829021370769
pplhlp,PL,2010,9,17.8517152855632
pplhlp,PL,2010,10,15.811257813979514
pplhlp,PL,2010,NA,23.9319587926046
pplhlp,PL,2012,0,158.1080950850407
pplhlp,PL,2012,1,180.9461130752906
pplhlp,PL,2012,2,291.2384593929019
pplhlp,PL,2012,3,295.79437978026
pplhlp,PL,2012,4,200.94969331077084
pplhlp,PL,2012,5,347.91018846360004
pplhlp,PL,2012,6,123.46545644283958
pplhlp,PL,2012,7,138.05461005060135
pplhlp,PL,2012,8,69.68655039704488
pplhlp,PL,2012,9,29.345808765976578
pplhlp,PL,2012,10,26.900912286391303
pplhlp,PL,2012,NA,35.599732949282576
pplhlp,PL,2014,0,154.47179961518992
pplhlp,PL,2014,1,175.3072586701612
pplhlp,PL,2014,2,239.06117246661765
pplhlp,PL,2014,3,239.16688710706015
pplhlp,PL,2014,4,157.95928900834738
pplhlp,PL,2014,5,321.99341225016116
pplhlp,PL,2014,6,93.69937757487057
pplhlp,PL,2014,7,93.7565636841837
pplhlp,PL,2014,8,61.14132763361659
pplhlp,PL,2014,9,29.32638150399912
pplhlp,PL,2014,10,20.452412420624366
pplhlp,PL,2014,NA,28.664118065168868
pplhlp,PL,2016,0,137.821450650692
pplhlp,PL,2016,1,150.02465969324118
pplhlp,PL,2016,2,226.71358495950705
pplhlp,PL,2016,3,255.31988060474401
pplhlp,PL,2016,4,185.49302524328235
pplhlp,PL,2016,5,373.50016760826105
pplhlp,PL,2016,6,135.3163692355156
pplhlp,PL,2016,7,108.15467751026154
pplhlp,PL,2016,8,62.74149316549298
pplhlp,PL,2016,9,19.64944207668304
pplhlp,PL,2016,10,14.983252882957457
pplhlp,PL,2016,NA,24.282002568244934
pplhlp,PL,2018,0,132.03907999634762
pplhlp,PL,2018,1,103.30654696194301
pplhlp,PL,2018,2,183.57872227955474
pplhlp,PL,2018,3,229.63834990903334
pplhlp,PL,2018,4,158.02352973752662
pplhlp,PL,2018,5,339.5069536476879
pplhlp,PL,2018,6,117.12567540328489
pplhlp,PL,2018,7,126.25140721693388
pplhlp,PL,2018,8,70.30591971092137
pplhlp,PL,2018,9,17.217889166697816
pplhlp,PL,2018,10,14.866503049645912
pplhlp,PL,2018,NA,8.139422920422238
pplhlp,PT,2002,0,80.6277
pplhlp,PT,2002,1,84.1578
pplhlp,PT,2002,2,225.8552
pplhlp,PT,2002,3,304.7848
pplhlp,PT,2002,4,229.6273
pplhlp,PT,2002,5,249.9469
pplhlp,PT,2002,6,143.1792
pplhlp,PT,2002,7,90.7167
pplhlp,PT,2002,8,46.744
pplhlp,PT,2002,9,14.4283
pplhlp,PT,2002,10,20.6112
pplhlp,PT,2002,NA,20.3206
pplhlp,PT,2004,0,95.8362
pplhlp,PT,2004,1,117.5214
pplhlp,PT,2004,2,297.2702
pplhlp,PT,2004,3,366.0611
pplhlp,PT,2004,4,348.4567
pplhlp,PT,2004,5,394.6224
pplhlp,PT,2004,6,162.3059
pplhlp,PT,2004,7,171.2564
pplhlp,PT,2004,8,56.6131
pplhlp,PT,2004,9,12.280000000000001
pplhlp,PT,2004,10,10.2849
pplhlp,PT,2004,NA,19.454700000000003
pplhlp,PT,2006,0,80.1747
pplhlp,PT,2006,1,127.464
pplhlp,PT,2006,2,348.1731
pplhlp,PT,2006,3,460.5536
pplhlp,PT,2006,4,302.0284
pplhlp,PT,2006,5,378.0143
pplhlp,PT,2006,6,171.9545
pplhlp,PT,2006,7,150.7008
pplhlp,PT,2006,8,105.3774
pplhlp,PT,2006,9,26.2559
pplhlp,PT,2006,10,31.1341
pplhlp,PT,2006,NA,40.1638
pplhlp,PT,2008,0,170.785
pplhlp,PT,2008,1,149.3653
pplhlp,PT,2008,2,372.1916
pplhlp,PT,2008,3,403.698
pplhlp,PT,2008,4,326.2133
pplhlp,PT,2008,5,461.8691
pplhlp,PT,2008,6,186.0654
pplhlp,PT,2008,7,121.5551
pplhlp,PT,2008,8,108.0266
pplhlp,PT,2008,9,27.9163
pplhlp,PT,2008,10,23.9247
pplhlp,PT,2008,NA,15.3897
pplhlp,PT,2010,0,127.99438398958283
pplhlp,PT,2010,1,108.2141226097551
pplhlp,PT,2010,2,298.9957757198111
pplhlp,PT,2010,3,485.4361028934763
pplhlp,PT,2010,4,268.70080433765173
pplhlp,PT,2010,5,414.2380861349522
pplhlp,PT,2010,6,128.15948542808684
pplhlp,PT,2010,7,158.5716548768283
pplhlp,PT,2010,8,106.9387968251224
pplhlp,PT,2010,9,23.88664034856948
pplhlp,PT,2010,10,20.690146503984476
pplhlp,PT,2010,NA,8.174000332179427
pplhlp,PT,2012,0,220.3162549910742
pplhlp,PT,2012,1,100.73821530260548
pplhlp,PT,2012,2,280.04622854241205
pplhlp,PT,2012,3,400.0272562793858
pplhlp,PT,2012,4,318.7621992100869
pplhlp,PT,2012,5,411.2883683643087
pplhlp,PT,2012,6,183.33758394625394
pplhlp,PT,2012,7,116.30133805392371
pplhlp,PT,2012,8,77.72154322266486
pplhlp,PT,2012,9,20.415024454307563
pplhlp,PT,2012,10,12.086765232890153
pplhlp,PT,2012,NA,9.959222400086711
pplhlp,PT,2014,0,151.9090067662247
pplhlp,PT,2014,1,40.35833589731402
pplhlp,PT,2014,2,129.30097290901358
pplhlp,PT,2014,3,188.87004492684414
pplhlp,PT,2014,4,183.38301558517327
pplhlp,PT,2014,5,297.0574115042604
pplhlp,PT,2014,6,92.69359260354288
pplhlp,PT,2014,7,87.13636837690183
pplhlp,PT,2014,8,55.96617395692972
pplhlp,PT,2014,9,4.756549709580242
pplhlp,PT,2014,10,30.89343923259015
pplhlp,PT,2014,NA,2.67508853162519
pplhlp,PT,2016,0,111.35569236311622
pplhlp,PT,2016,1,43.14274180612446
pplhlp,PT,2016,2,124.01536284114303
pplhlp,PT,2016,3,174.56594706941095
pplhlp,PT,2016,4,182.50702095404208
pplhlp,PT,2016,5,311.4154593678647
pplhlp,PT,2016,6,137.28621976118347
pplhlp,PT,2016,7,72.98172487781706
pplhlp,PT,2016,8,73.78842747779194
pplhlp,PT,2016,9,20.094001821656803
pplhlp,PT,2016,10,12.93015114884439
pplhlp,PT,2016,NA,5.916616722446943
pplhlp,PT,2018,0,71.21861923704999
pplhlp,PT,2018,1,52.91893848504377
pplhlp,PT,2018,2,123.18043062891587
pplhlp,PT,2018,3,168.8094575417216
pplhlp,PT,2018,4,137.8244551440252
pplhlp,PT,2018,5,246.86247187444346
pplhlp,PT,2018,6,113.17552905835451
pplhlp,PT,2018,7,67.07287565174593
pplhlp,PT,2018,8,45.643843674107146
pplhlp,PT,2018,9,11.415899564742475
pplhlp,PT,2018,10,10.498281700580517
pplhlp,PT,2018,NA,6.395340185194815
pplhlp,RU,2002,0,0
pplhlp,RU,2002,1,0
pplhlp,RU,2002,2,0
pplhlp,RU,2002,3,0
pplhlp,RU,2002,4,0
pplhlp,RU,2002,5,0
pplhlp,RU,2002,6,0
pplhlp,RU,2002,7,0
pplhlp,RU,2002,8,0
pplhlp,RU,2002,9,0
pplhlp,RU,2002,10,0
pplhlp,RU,2002,NA,0
pplhlp,RU,2004,0,0
pplhlp,RU,2004,1,0
pplhlp,RU,2004,2,0
pplhlp,RU,2004,3,0
pplhlp,RU,2004,4,0
pplhlp,RU,2004,5,0
pplhlp,RU,2004,6,0
pplhlp,RU,2004,7,0
pplhlp,RU,2004,8,0
pplhlp,RU,2004,9,0
pplhlp,RU,2004,10,0
pplhlp,RU,2004,NA,0
pplhlp,RU,2006,0,301.1584
pplhlp,RU,2006,1,206.9762
pplhlp,RU,2006,2,343.6007
pplhlp,RU,2006,3,305.1289
pplhlp,RU,2006,4,179.3242
pplhlp,RU,2006,5,468.1589
pplhlp,RU,2006,6,158.3031
pplhlp,RU,2006,7,163.4338
pplhlp,RU,2006,8,130.4869
pplhlp,RU,2006,9,52.5838
pplhlp,RU,2006,10,85.3155
pplhlp,RU,2006,NA,42.5285
pplhlp,RU,2008,0,292.3275
pplhlp,RU,2008,1,185.0961
pplhlp,RU,2008,2,286.7703
pplhlp,RU,2008,3,317.5601
pplhlp,RU,2008,4,264.123
pplhlp,RU,2008,5,490.9681
pplhlp,RU,2008,6,181.3519
pplhlp,RU,2008,7,190.7913
pplhlp,RU,2008,8,140.7419
pplhlp,RU,2008,9,61.3637
pplhlp,RU,2008,10,72.7034
pplhlp,RU,2008,NA,28.1959
pplhlp,RU,2010,0,239.59720515558382
pplhlp,RU,2010,1,172.4695424527562
pplhlp,RU,2010,2,278.44301405376103
pplhlp,RU,2010,3,319.45102097198173
pplhlp,RU,2010,4,284.9731011860778
pplhlp,RU,2010,5,535.9492964988038
pplhlp,RU,2010,6,221.64638388337633
pplhlp,RU,2010,7,201.11087900727478
pplhlp,RU,2010,8,174.7444192595257
pplhlp,RU,2010,9,73.49232287344599
pplhlp,RU,2010,10,73.31647818586524
pplhlp,RU,2010,NA,19.806336471547283
pplhlp,RU,2012,0,189.70925889994447
pplhlp,RU,2012,1,159.58840889041088
pplhlp,RU,2012,2,267.134683378072
pplhlp,RU,2012,3,268.21059260655255
pplhlp,RU,2012,4,218.85324404229794
pplhlp,RU,2012,5,465.7048352286115
pplhlp,RU,2012,6,256.54373175021647
pplhlp,RU,2012,7,259.15230479615957
pplhlp,RU,2012,8,193.23690315839056
pplhlp,RU,2012,9,113.65183984952952
pplhlp,RU,2012,10,67.32073069844799
pplhlp,RU,2012,NA,24.89346670136616
pplhlp,RU,2014,0,0
pplhlp,RU,2014,1,0
pplhlp,RU,2014,2,0
pplhlp,RU,2014,3,0
pplhlp,RU,2014,4,0
pplhlp,RU,2014,5,0
pplhlp,RU,2014,6,0
pplhlp,RU,2014,7,0
pplhlp,RU,2014,8,0
pplhlp,RU,2014,9,0
pplhlp,RU,2014,10,0
pplhlp,RU,2014,NA,0
pplhlp,RU,2016,0,151.1203590929508
pplhlp,RU,2016,1,97.85316550731656
pplhlp,RU,2016,2,202.70472621917722
pplhlp,RU,2016,3,287.04065811634064
pplhlp,RU,2016,4,275.2773836553097
pplhlp,RU,2016,5,539.853011906147
pplhlp,RU,2016,6,271.9224279522896
pplhlp,RU,2016,7,271.5760622322559
pplhlp,RU,2016,8,167.83190232515335
pplhlp,RU,2016,9,78.7041593492031
pplhlp,RU,2016,10,71.51139968633649
pplhlp,RU,2016,NA,14.604735851287842
pplhlp,RU,2018,0,0
pplhlp,RU,2018,1,0
pplhlp,RU,2018,2,0
pplhlp,RU,2018,3,0
pplhlp,RU,2018,4,0
pplhlp,RU,2018,5,0
pplhlp,RU,2018,6,0
pplhlp,RU,2018,7,0
pplhlp,RU,2018,8,0
pplhlp,RU,2018,9,0
pplhlp,RU,2018,10,0
pplhlp,RU,2018,NA,0
pplhlp,SE,2002,0,18
pplhlp,SE,2002,1,29
pplhlp,SE,2002,2,60
pplhlp,SE,2002,3,163
pplhlp,SE,2002,4,156
pplhlp,SE,2002,5,429
pplhlp,SE,2002,6,204
pplhlp,SE,2002,7,396
pplhlp,SE,2002,8,349
pplhlp,SE,2002,9,122
pplhlp,SE,2002,10,70
pplhlp,SE,2002,NA,3
pplhlp,SE,2004,0,18
pplhlp,SE,2004,1,28
pplhlp,SE,2004,2,77
pplhlp,SE,2004,3,131
pplhlp,SE,2004,4,173
pplhlp,SE,2004,5,414
pplhlp,SE,2004,6,262
pplhlp,SE,2004,7,349
pplhlp,SE,2004,8,336
pplhlp,SE,2004,9,100
pplhlp,SE,2004,10,53
pplhlp,SE,2004,NA,7
pplhlp,SE,2006,0,14
pplhlp,SE,2006,1,28
pplhlp,SE,2006,2,63
pplhlp,SE,2006,3,113
pplhlp,SE,2006,4,152
pplhlp,SE,2006,5,383
pplhlp,SE,2006,6,292
pplhlp,SE,2006,7,408
pplhlp,SE,2006,8,319
pplhlp,SE,2006,9,96
pplhlp,SE,2006,10,54
pplhlp,SE,2006,NA,5
pplhlp,SE,2008,0,11
pplhlp,SE,2008,1,9
pplhlp,SE,2008,2,37
pplhlp,SE,2008,3,111
